Level,Date and Time,Source,Event ID,Task Category,Log Message
Information,12/17/2024 11:12:35 AM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 105 to 106.

Reason 55 

BootId: 2"
Information,12/17/2024 10:56:48 AM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 104 to 105.

Reason PolicyChange 

BootId: 2"
Information,12/17/2024 10:56:44 AM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 103 to 104.

Reason PolicyChange 

BootId: 2"
Information,12/17/2024 9:53:45 AM,Microsoft-Windows-WindowsUpdateClient,19,Windows Update Agent,Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.421.830.0) - Current Channel (Broad)
Information,12/17/2024 9:53:36 AM,Microsoft-Windows-WindowsUpdateClient,43,Windows Update Agent,Installation Started: Windows has started installing the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.421.830.0) - Current Channel (Broad)
Information,12/17/2024 9:44:56 AM,Microsoft-Windows-HttpService,114,HTTP Configuration Property Trace Task,"Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE0000032000000B). Process Id 0xEA0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User LOCAL SERVICE"
Information,12/17/2024 9:42:52 AM,Microsoft-Windows-HttpService,113,HTTP Configuration Property Trace Task,"Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE0000032000000B). Status: 0x0. Process Id 0xEA0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User LOCAL SERVICE"
Information,12/17/2024 9:42:52 AM,Microsoft-Windows-HttpService,114,HTTP Configuration Property Trace Task,"Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE00000120000006). Process Id 0xEA0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User LOCAL SERVICE"
Information,12/17/2024 9:42:52 AM,Microsoft-Windows-HttpService,113,HTTP Configuration Property Trace Task,"Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE00000120000006). Status: 0x0. Process Id 0xEA0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User LOCAL SERVICE"
Information,12/17/2024 9:42:52 AM,Microsoft-Windows-HttpService,114,HTTP Configuration Property Trace Task,"Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE0000032000000A). Process Id 0xEA0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User LOCAL SERVICE"
Information,12/17/2024 9:42:44 AM,Microsoft-Windows-HttpService,113,HTTP Configuration Property Trace Task,"Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE0000032000000A). Status: 0x0. Process Id 0xEA0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User LOCAL SERVICE"
Information,12/17/2024 9:42:44 AM,Microsoft-Windows-HttpService,114,HTTP Configuration Property Trace Task,"Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE00000320000009). Process Id 0xEA0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User LOCAL SERVICE"
Information,12/17/2024 9:42:44 AM,Microsoft-Windows-HttpService,113,HTTP Configuration Property Trace Task,"Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE00000320000009). Status: 0x0. Process Id 0xEA0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User LOCAL SERVICE"
Information,12/17/2024 9:42:44 AM,Microsoft-Windows-HttpService,114,HTTP Configuration Property Trace Task,"Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE00000320000008). Process Id 0xEA0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User LOCAL SERVICE"
Information,12/17/2024 9:42:39 AM,Microsoft-Windows-HttpService,113,HTTP Configuration Property Trace Task,"Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE00000320000008). Status: 0x0. Process Id 0xEA0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User LOCAL SERVICE"
Information,12/17/2024 9:42:39 AM,Microsoft-Windows-HttpService,114,HTTP Configuration Property Trace Task,"Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE00000120000005). Process Id 0xEA0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User LOCAL SERVICE"
Information,12/17/2024 9:42:39 AM,Microsoft-Windows-HttpService,113,HTTP Configuration Property Trace Task,"Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE00000120000005). Status: 0x0. Process Id 0xEA0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User LOCAL SERVICE"
Information,12/17/2024 9:42:39 AM,Microsoft-Windows-HttpService,114,HTTP Configuration Property Trace Task,"Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE00000020000005). Process Id 0xEA0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User LOCAL SERVICE"
Information,12/17/2024 9:41:37 AM,Microsoft-Windows-HttpService,113,HTTP Configuration Property Trace Task,"Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE00000020000005). Status: 0x0. Process Id 0xEA0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User LOCAL SERVICE"
Information,12/17/2024 9:41:37 AM,Microsoft-Windows-HttpService,114,HTTP Configuration Property Trace Task,"Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE00000220000004). Process Id 0xEA0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User LOCAL SERVICE"
Information,12/17/2024 9:41:37 AM,Microsoft-Windows-HttpService,113,HTTP Configuration Property Trace Task,"Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE00000220000004). Status: 0x0. Process Id 0xEA0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User LOCAL SERVICE"
Information,12/17/2024 9:39:58 AM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 102 to 103.

Reason PolicyChange 

BootId: 2"
Information,12/17/2024 9:29:05 AM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 101 to 102.

Reason PolicyChange 

BootId: 2"
Information,12/17/2024 9:29:02 AM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 100 to 101.

Reason PolicyChange 

BootId: 2"
Information,12/17/2024 9:25:36 AM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 98 to 100.

Reason Unknown 

BootId: 2"
Information,12/17/2024 9:23:31 AM,Microsoft-Windows-Kernel-General,1,(5),"The system time has changed to ‎2024‎-‎12‎-‎17T03:53:31.061581800Z from ‎2024‎-‎12‎-‎17T03:53:31.060788800Z.
Time Delta: 0 ms

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume3\Windows\System32\svchost.exe' (PID 17368).

RTC time: ‎2024‎-‎12‎-‎17T09:23:31.061581800Z
Current time zone bias: -330
RTC time is in UTC: false
System time was based on RTC time: false"
Information,12/17/2024 9:23:31 AM,Microsoft-Windows-Kernel-General,1,(5),"The system time has changed to ‎2024‎-‎12‎-‎17T03:53:31.060639100Z from ‎2024‎-‎12‎-‎17T03:53:31.059803600Z.
Time Delta: 0 ms

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume3\Windows\System32\svchost.exe' (PID 17368).

RTC time: ‎2024‎-‎12‎-‎17T09:23:31.060639100Z
Current time zone bias: -330
RTC time is in UTC: false
System time was based on RTC time: false"
Information,12/17/2024 9:23:31 AM,Microsoft-Windows-Kernel-General,1,(5),"The system time has changed to ‎2024‎-‎12‎-‎17T03:53:31.059803600Z from ‎2024‎-‎12‎-‎17T03:53:29.758270700Z.
Time Delta: 1301 ms

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume3\Windows\System32\svchost.exe' (PID 17368).

RTC time: ‎2024‎-‎12‎-‎17T09:23:31.059803600Z
Current time zone bias: -330
RTC time is in UTC: false
System time was based on RTC time: false"
Information,12/17/2024 9:23:26 AM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 97 to 98.

Reason SessionUnlock 

BootId: 2"
Information,12/17/2024 9:22:39 AM,Microsoft-Windows-Power-Troubleshooter,1,,"The system has returned from a low power state.

Sleep Time: ‎2024‎-‎12‎-‎16T21:59:02.737087900Z
Wake Time: ‎2024‎-‎12‎-‎17T03:52:39.512952700Z

Wake Source: Unknown"
Information,12/17/2024 9:22:39 AM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 95 to 97.

Reason Unknown 

BootId: 2"
Information,12/17/2024 9:22:39 AM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 94 to 95.

Reason SxTransition 

BootId: 2"
Information,12/17/2024 9:22:39 AM,Microsoft-Windows-TPM-WMI,1038,,"Pre-attestation health checks confirm that the device is expected to pass attestation.
 Please see C:\WINDOWS\Logs\MeasuredBoot\0000000170-0000000006.json for detailed information on what checks were made."
Information,12/17/2024 9:22:38 AM,Microsoft-Windows-Kernel-General,1,(5),"The system time has changed to ‎2024‎-‎12‎-‎17T03:52:38.500000000Z from ‎2024‎-‎12‎-‎16T21:59:14.236894800Z.
Time Delta: 21204263 ms

Change Reason: System time synchronized with the hardware clock.
Process: '' (PID 4).

RTC time: ‎2024‎-‎12‎-‎17T09:22:38.500000000Z
Current time zone bias: -330
RTC time is in UTC: false
System time was based on RTC time: false"
Information,12/17/2024 3:29:02 AM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 93 to 94.

Reason InputAccelerometer 

BootId: 2"
Information,12/16/2024 10:27:31 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 91 to 93.

Reason InputAccelerometer 

BootId: 2"
Information,12/16/2024 10:26:08 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 90 to 91.

Reason SessionUnlock 

BootId: 2"
Information,12/16/2024 10:25:38 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 89 to 90.

Reason InputAccelerometer 

BootId: 2"
Information,12/16/2024 10:20:55 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 88 to 89.

Reason SessionUnlock 

BootId: 2"
Information,12/16/2024 10:20:35 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 87 to 88.

Reason SessionUnlock 

BootId: 2"
Information,12/16/2024 7:26:11 PM,Microsoft-Windows-HttpService,114,HTTP Configuration Property Trace Task,"Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE00000020000004). Process Id 0xEA0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User LOCAL SERVICE"
Information,12/16/2024 7:23:35 PM,Microsoft-Windows-HttpService,113,HTTP Configuration Property Trace Task,"Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE00000020000004). Status: 0x0. Process Id 0xEA0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User LOCAL SERVICE"
Information,12/16/2024 7:23:35 PM,Microsoft-Windows-HttpService,114,HTTP Configuration Property Trace Task,"Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE00000320000007). Process Id 0xEA0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User LOCAL SERVICE"
Information,12/16/2024 7:23:31 PM,Microsoft-Windows-HttpService,113,HTTP Configuration Property Trace Task,"Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE00000320000007). Status: 0x0. Process Id 0xEA0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User LOCAL SERVICE"
Information,12/16/2024 7:12:48 PM,Microsoft-Windows-Power-Troubleshooter,1,,"The system has returned from a low power state.

Sleep Time: ‎2024‎-‎12‎-‎16T09:12:45.759501100Z
Wake Time: ‎2024‎-‎12‎-‎16T13:42:48.532238400Z

Wake Source: Unknown"
Information,12/16/2024 7:12:48 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 85 to 87.

Reason PolicyChange 

BootId: 2"
Information,12/16/2024 7:12:48 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 84 to 85.

Reason SxTransition 

BootId: 2"
Information,12/16/2024 7:12:48 PM,Microsoft-Windows-TPM-WMI,1038,,"Pre-attestation health checks confirm that the device is expected to pass attestation.
 Please see C:\WINDOWS\Logs\MeasuredBoot\0000000170-0000000005.json for detailed information on what checks were made."
Information,12/16/2024 7:12:47 PM,Microsoft-Windows-Kernel-General,1,(5),"The system time has changed to ‎2024‎-‎12‎-‎16T13:42:47.500000000Z from ‎2024‎-‎12‎-‎16T09:12:48.214848700Z.
Time Delta: 16199285 ms

Change Reason: System time synchronized with the hardware clock.
Process: '' (PID 4).

RTC time: ‎2024‎-‎12‎-‎16T19:12:47.500000000Z
Current time zone bias: -330
RTC time is in UTC: false
System time was based on RTC time: false"
Information,12/16/2024 2:42:45 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 83 to 84.

Reason PolicyChange 

BootId: 2"
Information,12/16/2024 2:06:21 PM,Microsoft-Windows-Kernel-General,1,(5),"The system time has changed to ‎2024‎-‎12‎-‎16T08:36:21.458025600Z from ‎2024‎-‎12‎-‎16T08:36:21.455765300Z.
Time Delta: 2 ms

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume3\Windows\System32\svchost.exe' (PID 27372).

RTC time: ‎2024‎-‎12‎-‎16T14:06:21.458025600Z
Current time zone bias: -330
RTC time is in UTC: false
System time was based on RTC time: false"
Information,12/16/2024 1:52:14 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 82 to 83.

Reason PolicyChange 

BootId: 2"
Information,12/16/2024 1:51:06 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 81 to 82.

Reason PolicyChange 

BootId: 2"
Information,12/16/2024 1:51:03 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 80 to 81.

Reason PolicyChange 

BootId: 2"
Information,12/16/2024 1:50:39 PM,Microsoft-Windows-Power-Troubleshooter,1,,"The system has returned from a low power state.

Sleep Time: ‎2024‎-‎12‎-‎15T21:40:58.516457700Z
Wake Time: ‎2024‎-‎12‎-‎16T08:20:38.477292900Z

Wake Source: Unknown"
Information,12/16/2024 1:50:38 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 78 to 80.

Reason PolicyChange 

BootId: 2"
Information,12/16/2024 1:50:38 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 77 to 78.

Reason SxTransition 

BootId: 2"
Information,12/16/2024 1:50:38 PM,Microsoft-Windows-TPM-WMI,1038,,"Pre-attestation health checks confirm that the device is expected to pass attestation.
 Please see C:\WINDOWS\Logs\MeasuredBoot\0000000170-0000000004.json for detailed information on what checks were made."
Information,12/16/2024 1:50:37 PM,Microsoft-Windows-Kernel-General,1,(5),"The system time has changed to ‎2024‎-‎12‎-‎16T08:20:37.500000000Z from ‎2024‎-‎12‎-‎15T21:41:02.853498800Z.
Time Delta: 38374646 ms

Change Reason: System time synchronized with the hardware clock.
Process: '' (PID 4).

RTC time: ‎2024‎-‎12‎-‎16T13:50:37.500000000Z
Current time zone bias: -330
RTC time is in UTC: false
System time was based on RTC time: false"
Information,12/16/2024 3:11:01 AM,Microsoft-Windows-Kernel-General,1,(5),"The system time has changed to ‎2024‎-‎12‎-‎15T21:40:59.500000000Z from ‎2024‎-‎12‎-‎15T21:41:01.532047500Z.
Time Delta: -2032 ms

Change Reason: System time synchronized with the hardware clock.
Process: '' (PID 4).

RTC time: ‎2024‎-‎12‎-‎16T03:10:59.500000000Z
Current time zone bias: -330
RTC time is in UTC: false
System time was based on RTC time: false"
Information,12/16/2024 1:50:37 PM,EventLog,6013,,The system uptime is 220941 seconds.
Information,12/16/2024 3:10:58 AM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 76 to 77.

Reason InputAccelerometer 

BootId: 2"
Information,12/16/2024 2:46:02 AM,Microsoft-Windows-HttpService,114,HTTP Configuration Property Trace Task,"Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE00000120000004). Process Id 0xEA0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User LOCAL SERVICE"
Information,12/16/2024 2:43:43 AM,Microsoft-Windows-HttpService,113,HTTP Configuration Property Trace Task,"Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE00000120000004). Status: 0x0. Process Id 0xEA0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User LOCAL SERVICE"
Information,12/16/2024 2:43:43 AM,Microsoft-Windows-HttpService,114,HTTP Configuration Property Trace Task,"Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE00000120000003). Process Id 0xEA0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User LOCAL SERVICE"
Information,12/16/2024 2:43:38 AM,Microsoft-Windows-HttpService,113,HTTP Configuration Property Trace Task,"Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE00000120000003). Status: 0x0. Process Id 0xEA0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User LOCAL SERVICE"
Information,12/15/2024 11:38:11 PM,Microsoft-Windows-WindowsUpdateClient,19,Windows Update Agent,Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.421.811.0) - Current Channel (Broad)
Information,12/15/2024 11:38:04 PM,Microsoft-Windows-WindowsUpdateClient,43,Windows Update Agent,Installation Started: Windows has started installing the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.421.811.0) - Current Channel (Broad)
Information,12/15/2024 11:12:08 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 75 to 76.

Reason InputAccelerometer 

BootId: 2"
Information,12/15/2024 9:55:42 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 74 to 75.

Reason SessionUnlock 

BootId: 2"
Information,12/15/2024 9:55:13 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 73 to 74.

Reason SessionUnlock 

BootId: 2"
Information,12/15/2024 8:21:46 PM,Microsoft-Windows-HttpService,114,HTTP Configuration Property Trace Task,"Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE00000620000001). Process Id 0xEA0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User LOCAL SERVICE"
Information,12/15/2024 8:21:20 PM,Microsoft-Windows-WindowsUpdateClient,19,Windows Update Agent,Installation Successful: Windows successfully installed the following update: 9MVZQVXJBQ9V-Microsoft.AV1VideoExtension
Information,12/15/2024 8:21:19 PM,Microsoft-Windows-Kernel-General,16,,The access history in hive \??\C:\Users\ritam\AppData\Local\Packages\Microsoft.AV1VideoExtension_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 3 keys and creating 1 modified pages.
Information,12/15/2024 8:21:19 PM,Microsoft-Windows-WindowsUpdateClient,43,Windows Update Agent,Installation Started: Windows has started installing the following update: 9MVZQVXJBQ9V-Microsoft.AV1VideoExtension
Information,12/15/2024 8:21:11 PM,Microsoft-Windows-WindowsUpdateClient,19,Windows Update Agent,Installation Successful: Windows successfully installed the following update: 9PCSD6N03BKV-Microsoft.ApplicationCompatibilityEnhancements
Information,12/15/2024 8:21:11 PM,Microsoft-Windows-Kernel-General,16,,The access history in hive \??\C:\Users\ritam\AppData\Local\Packages\Microsoft.BingSearch_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 3 keys and creating 1 modified pages.
Information,12/15/2024 8:21:11 PM,Microsoft-Windows-Kernel-General,16,,The access history in hive \??\C:\Users\ritam\AppData\Local\Packages\Microsoft.ApplicationCompatibilityEnhancements_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 3 keys and creating 1 modified pages.
Information,12/15/2024 8:21:11 PM,Microsoft-Windows-WindowsUpdateClient,43,Windows Update Agent,Installation Started: Windows has started installing the following update: 9PCSD6N03BKV-Microsoft.ApplicationCompatibilityEnhancements
Information,12/15/2024 8:21:10 PM,Microsoft-Windows-WindowsUpdateClient,19,Windows Update Agent,Installation Successful: Windows successfully installed the following update: 9N95Q1ZZPMH4-Microsoft.MPEG2VideoExtension
Information,12/15/2024 8:21:10 PM,Microsoft-Windows-Kernel-General,16,,The access history in hive \??\C:\Users\ritam\AppData\Local\Packages\Microsoft.MPEG2VideoExtension_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 3 keys and creating 1 modified pages.
Information,12/15/2024 8:21:10 PM,Microsoft-Windows-Kernel-General,16,,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.BingSearch_1.1.3.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
Information,12/15/2024 8:21:07 PM,Microsoft-Windows-WindowsUpdateClient,43,Windows Update Agent,Installation Started: Windows has started installing the following update: 9N95Q1ZZPMH4-Microsoft.MPEG2VideoExtension
Information,12/15/2024 8:19:38 PM,Microsoft-Windows-HttpService,113,HTTP Configuration Property Trace Task,"Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE00000620000001). Status: 0x0. Process Id 0xEA0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User LOCAL SERVICE"
Information,12/15/2024 8:19:38 PM,Microsoft-Windows-HttpService,114,HTTP Configuration Property Trace Task,"Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE00000020000003). Process Id 0xEA0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User LOCAL SERVICE"
Information,12/15/2024 8:19:38 PM,Microsoft-Windows-HttpService,113,HTTP Configuration Property Trace Task,"Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE00000020000003). Status: 0x0. Process Id 0xEA0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User LOCAL SERVICE"
Information,12/15/2024 8:19:38 PM,Microsoft-Windows-HttpService,114,HTTP Configuration Property Trace Task,"Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE00000320000006). Process Id 0xEA0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User LOCAL SERVICE"
Information,12/15/2024 8:19:26 PM,Microsoft-Windows-HttpService,113,HTTP Configuration Property Trace Task,"Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE00000320000006). Status: 0x0. Process Id 0xEA0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User LOCAL SERVICE"
Information,12/15/2024 8:19:26 PM,Microsoft-Windows-HttpService,114,HTTP Configuration Property Trace Task,"Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE00000320000005). Process Id 0xEA0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User LOCAL SERVICE"
Information,12/15/2024 8:19:21 PM,Microsoft-Windows-HttpService,113,HTTP Configuration Property Trace Task,"Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE00000320000005). Status: 0x0. Process Id 0xEA0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User LOCAL SERVICE"
Information,12/15/2024 6:02:25 PM,Microsoft-Windows-HttpService,114,HTTP Configuration Property Trace Task,"Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE00000120000002). Process Id 0xEA0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User LOCAL SERVICE"
Information,12/15/2024 6:00:20 PM,Microsoft-Windows-HttpService,113,HTTP Configuration Property Trace Task,"Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE00000120000002). Status: 0x0. Process Id 0xEA0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User LOCAL SERVICE"
Information,12/15/2024 6:00:20 PM,Microsoft-Windows-HttpService,114,HTTP Configuration Property Trace Task,"Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE00000320000004). Process Id 0xEA0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User LOCAL SERVICE"
Information,12/15/2024 6:00:20 PM,Microsoft-Windows-HttpService,113,HTTP Configuration Property Trace Task,"Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE00000320000004). Status: 0x0. Process Id 0xEA0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User LOCAL SERVICE"
Information,12/15/2024 6:00:20 PM,Microsoft-Windows-HttpService,114,HTTP Configuration Property Trace Task,"Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE00000A20000002). Process Id 0xEA0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User LOCAL SERVICE"
Information,12/15/2024 6:00:10 PM,Microsoft-Windows-HttpService,113,HTTP Configuration Property Trace Task,"Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE00000A20000002). Status: 0x0. Process Id 0xEA0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User LOCAL SERVICE"
Information,12/15/2024 6:00:10 PM,Microsoft-Windows-HttpService,114,HTTP Configuration Property Trace Task,"Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE00000320000003). Process Id 0xEA0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User LOCAL SERVICE"
Information,12/15/2024 6:00:06 PM,Microsoft-Windows-HttpService,113,HTTP Configuration Property Trace Task,"Attempted to add URL (http://*:2869/upnp/eventing/) to URL group (0xFE00000320000003). Status: 0x0. Process Id 0xEA0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User LOCAL SERVICE"
Information,12/15/2024 5:54:12 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 72 to 73.

Reason PolicyChange 

BootId: 2"
Information,12/15/2024 5:29:34 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 71 to 72.

Reason PolicyChange 

BootId: 2"
Information,12/15/2024 5:29:31 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 70 to 71.

Reason PolicyChange 

BootId: 2"
Information,12/15/2024 4:18:00 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 69 to 70.

Reason InputAccelerometer 

BootId: 2"
Information,12/15/2024 4:10:40 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 68 to 69.

Reason SessionUnlock 

BootId: 2"
Information,12/15/2024 4:10:20 PM,Microsoft-Windows-Kernel-Power,566,(268),"The system session has transitioned from 67 to 68.

Reason SessionUnlock 

BootId: 2"
Information,12/15/2024 3:21:33 PM,Microsoft-Windows-HttpService,114,HTTP Configuration Property Trace Task,"Removed URL (http://*:2869/upnp/eventing/) from URL group (0xFE00000720000002). Process Id 0xEA0 Executable path \Device\HarddiskVolume3\Windows\System32\svchost.exe, User LOCAL SERVICE"
Information,12/15/2024 3:21:17 PM,Microsoft-Windows-Kernel-General,16,,The access history in hive \??\C:\Users\ritam\AppData\Local\Packages\Microsoft.Windows.Photos_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 20 keys and creating 8 modified pages.
Information,12/15/2024 3:21:17 PM,Microsoft-Windows-Kernel-General,16,,The access history in hive \??\C:\ProgramData\Packages\Microsoft.Windows.Photos_8wekyb3d8bbwe\S-1-5-21-2924747246-3930347400-3812659321-1001\SystemAppData\Helium\Cache\50a50fcaae373e52_COM15.dat was cleared updating 1 keys and creating 1 modified pages.
Information,12/15/2024 3:21:17 PM,Microsoft-Windows-Kernel-General,16,,The access history in hive \??\C:\Users\ritam\AppData\Local\Packages\Microsoft.Windows.Photos_8wekyb3d8bbwe\SystemAppData\Helium\UserClasses.dat was cleared updating 16 keys and creating 4 modified pages.
